Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
NGA,2000-02-01,2000-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2000,2000,,17.182892,A,base year is 2015
NGA,2001-02-01,2001-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2001,2001,,20.377786,A,base year is 2015
NGA,2002-02-01,2002-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2002,2002,,24.044627,A,base year is 2015
NGA,2003-02-01,2003-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2003,2003,,25.793066,A,base year is 2015
NGA,2004-02-01,2004-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2004,2004,,32.202497,A,base year is 2015
NGA,2005-02-01,2005-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2005,2005,,35.724056,A,base year is 2015
NGA,2006-02-01,2006-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,,39.595351,A,base year is 2015
NGA,2007-02-01,2007-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,,42.398609,A,base year is 2015
NGA,2008-02-01,2008-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,,45.801797,A,base year is 2015
NGA,2009-02-01,2009-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,,52.481730,A,base year is 2015
NGA,2010-02-01,2010-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,,60.694448,A,base year is 2015
NGA,2011-02-01,2011-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,,67.431432,A,base year is 2015
NGA,2012-02-01,2012-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,,75.432634,A,base year is 2015
NGA,2013-02-01,2013-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,,82.630393,A,base year is 2015
NGA,2014-02-01,2014-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,88.998759,A,base year is 2015
NGA,2015-02-01,2015-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,96.438070,A,base year is 2015
NGA,2016-02-01,2016-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,107.411797,A,base year is 2015
NGA,2017-02-01,2017-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,126.510046,A,base year is 2015
NGA,2018-02-01,2018-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,144.638447,A,base year is 2015
NGA,2019-02-01,2019-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,160.991057,A,base year is 2015
NGA,2020-02-01,2020-02-29,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,180.629605,A,base year is 2015
NGA,2021-02-01,2021-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,211.941560,A,base year is 2015
NGA,2022-02-01,2022-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,245.221568,A,base year is 2015
NGA,2023-02-01,2023-02-28,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,298.948960,A,base year is 2015
NGA,2000-03-01,2000-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,17.367863,A,base year is 2015
NGA,2001-03-01,2001-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,20.528691,A,base year is 2015
NGA,2002-03-01,2002-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,24.097085,A,base year is 2015
NGA,2003-03-01,2003-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,25.509658,A,base year is 2015
NGA,2004-03-01,2004-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,31.239381,A,base year is 2015
NGA,2005-03-01,2005-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,36.321296,A,base year is 2015
NGA,2006-03-01,2006-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,40.692980,A,base year is 2015
NGA,2007-03-01,2007-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,42.829052,A,base year is 2015
NGA,2008-03-01,2008-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,46.159602,A,base year is 2015
NGA,2009-03-01,2009-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,52.791111,A,base year is 2015
NGA,2010-03-01,2010-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,60.610399,A,base year is 2015
NGA,2011-03-01,2011-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,68.355879,A,base year is 2015
NGA,2012-03-01,2012-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,76.634391,A,base year is 2015
NGA,2013-03-01,2013-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,83.219798,A,base year is 2015
NGA,2014-03-01,2014-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,89.697106,A,base year is 2015
NGA,2015-03-01,2015-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,97.315617,A,base year is 2015
NGA,2016-03-01,2016-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,109.747405,A,base year is 2015
NGA,2017-03-01,2017-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,128.684917,A,base year is 2015
NGA,2018-03-01,2018-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,145.847851,A,base year is 2015
NGA,2019-03-01,2019-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,162.257411,A,base year is 2015
NGA,2020-03-01,2020-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,182.145829,A,base year is 2015
NGA,2021-03-01,2021-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,215.244218,A,base year is 2015
NGA,2022-03-01,2022-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,249.500665,A,base year is 2015
NGA,2023-03-01,2023-03-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,304.498780,A,base year is 2015
NGA,2000-04-01,2000-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,17.714235,A,base year is 2015
NGA,2001-04-01,2001-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,21.829448,A,base year is 2015
NGA,2002-04-01,2002-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,24.615852,A,base year is 2015
NGA,2003-04-01,2003-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,26.650966,A,base year is 2015
NGA,2004-04-01,2004-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,31.325470,A,base year is 2015
NGA,2005-04-01,2005-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,36.942747,A,base year is 2015
NGA,2006-04-01,2006-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,41.583458,A,base year is 2015
NGA,2007-04-01,2007-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,43.340202,A,base year is 2015
NGA,2008-04-01,2008-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,46.880594,A,base year is 2015
NGA,2009-04-01,2009-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,53.100491,A,base year is 2015
NGA,2010-04-01,2010-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,61.088828,A,base year is 2015
NGA,2011-04-01,2011-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,67.986539,A,base year is 2015
NGA,2012-04-01,2012-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,76.733458,A,base year is 2015
NGA,2013-04-01,2013-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,83.679005,A,base year is 2015
NGA,2014-04-01,2014-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,90.248840,A,base year is 2015
NGA,2015-04-01,2015-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,98.060030,A,base year is 2015
NGA,2016-04-01,2016-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,111.514890,A,base year is 2015
NGA,2017-04-01,2017-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,130.744985,A,base year is 2015
NGA,2018-04-01,2018-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,147.065017,A,base year is 2015
NGA,2019-04-01,2019-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,163.789351,A,base year is 2015
NGA,2020-04-01,2020-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,184.003357,A,base year is 2015
NGA,2021-04-01,2021-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,217.338758,A,base year is 2015
NGA,2022-04-01,2022-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,253.892556,A,base year is 2015
NGA,2023-04-01,2023-04-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,310.313185,A,base year is 2015
NGA,2000-05-01,2000-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,18.272857,A,base year is 2015
NGA,2001-05-01,2001-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,22.468178,A,base year is 2015
NGA,2002-05-01,2002-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,24.755687,A,base year is 2015
NGA,2003-05-01,2003-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,26.902671,A,base year is 2015
NGA,2004-05-01,2004-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,32.224019,A,base year is 2015
NGA,2005-05-01,2005-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,37.644907,A,base year is 2015
NGA,2006-05-01,2006-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,41.615741,A,base year is 2015
NGA,2007-05-01,2007-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,43.544663,A,base year is 2015
NGA,2008-05-01,2008-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,47.768382,A,base year is 2015
NGA,2009-05-01,2009-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,54.079749,A,base year is 2015
NGA,2010-05-01,2010-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,61.064130,A,base year is 2015
NGA,2011-05-01,2011-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,68.606850,A,base year is 2015
NGA,2012-05-01,2012-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,77.311891,A,base year is 2015
NGA,2013-05-01,2013-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,84.242045,A,base year is 2015
NGA,2014-05-01,2014-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,90.951577,A,base year is 2015
NGA,2015-05-01,2015-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,99.140066,A,base year is 2015
NGA,2016-05-01,2016-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,114.583377,A,base year is 2015
NGA,2017-05-01,2017-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,133.204761,A,base year is 2015
NGA,2018-05-01,2018-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,148.666954,A,base year is 2015
NGA,2019-05-01,2019-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,165.609642,A,base year is 2015
NGA,2020-05-01,2020-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,186.152274,A,base year is 2015
NGA,2021-05-01,2021-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,219.535113,A,base year is 2015
NGA,2022-05-01,2022-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,258.418732,A,base year is 2015
NGA,2023-05-01,2023-05-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,316.339181,A,base year is 2015
NGA,2000-06-01,2000-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,19.061394,A,base year is 2015
NGA,2001-06-01,2001-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,22.122246,A,base year is 2015
NGA,2002-06-01,2002-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,24.826306,A,base year is 2015
NGA,2003-06-01,2003-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,28.298919,A,base year is 2015
NGA,2004-06-01,2004-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,32.288585,A,base year is 2015
NGA,2005-06-01,2005-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,38.285191,A,base year is 2015
NGA,2006-06-01,2006-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,41.535033,A,base year is 2015
NGA,2007-06-01,2007-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,44.206468,A,base year is 2015
NGA,2008-06-01,2008-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,49.533197,A,base year is 2015
NGA,2009-06-01,2009-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,55.077838,A,base year is 2015
NGA,2010-06-01,2010-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,62.843220,A,base year is 2015
NGA,2011-06-01,2011-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,69.272197,A,base year is 2015
NGA,2012-06-01,2012-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,78.202755,A,base year is 2015
NGA,2013-06-01,2013-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,84.735153,A,base year is 2015
NGA,2014-06-01,2014-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,91.655194,A,base year is 2015
NGA,2015-06-01,2015-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,100.057885,A,base year is 2015
NGA,2016-06-01,2016-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,116.547587,A,base year is 2015
NGA,2017-06-01,2017-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,135.309881,A,base year is 2015
NGA,2018-06-01,2018-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,150.506272,A,base year is 2015
NGA,2019-06-01,2019-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,167.389036,A,base year is 2015
NGA,2020-06-01,2020-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,188.410956,A,base year is 2015
NGA,2021-06-01,2021-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,221.855328,A,base year is 2015
NGA,2022-06-01,2022-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,263.110692,A,base year is 2015
NGA,2023-06-01,2023-06-30,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,323.072274,A,base year is 2015
NGA,2000-07-01,2000-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,18.970313,A,base year is 2015
NGA,2001-07-01,2001-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,22.574666,A,base year is 2015
NGA,2002-07-01,2002-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,26.090067,A,base year is 2015
NGA,2003-07-01,2003-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,29.461115,A,base year is 2015
NGA,2004-07-01,2004-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,32.608727,A,base year is 2015
NGA,2005-07-01,2005-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,41.126113,A,base year is 2015
NGA,2006-07-01,2006-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,42.360945,A,base year is 2015
NGA,2007-07-01,2007-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,44.408238,A,base year is 2015
NGA,2008-07-01,2008-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,50.603924,A,base year is 2015
NGA,2009-07-01,2009-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,56.215821,A,base year is 2015
NGA,2010-07-01,2010-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,63.525043,A,base year is 2015
NGA,2011-07-01,2011-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,69.494735,A,base year is 2015
NGA,2012-07-01,2012-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,78.387890,A,base year is 2015
NGA,2013-07-01,2013-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,85.193731,A,base year is 2015
NGA,2014-07-01,2014-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,92.248781,A,base year is 2015
NGA,2015-07-01,2015-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,100.752203,A,base year is 2015
NGA,2016-07-01,2016-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,118.007693,A,base year is 2015
NGA,2017-07-01,2017-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,136.951362,A,base year is 2015
NGA,2018-07-01,2018-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,152.210252,A,base year is 2015
NGA,2019-07-01,2019-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,169.081932,A,base year is 2015
NGA,2020-07-01,2020-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,190.759448,A,base year is 2015
NGA,2021-07-01,2021-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,223.907909,A,base year is 2015
NGA,2022-07-01,2022-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,267.890185,A,base year is 2015
NGA,2023-07-01,2023-07-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,332.396949,A,base year is 2015
NGA,2000-08-01,2000-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,19.407601,A,base year is 2015
NGA,2001-08-01,2001-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,23.039003,A,base year is 2015
NGA,2002-08-01,2002-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,25.868561,A,base year is 2015
NGA,2003-08-01,2003-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,29.087168,A,base year is 2015
NGA,2004-08-01,2004-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,32.872373,A,base year is 2015
NGA,2005-08-01,2005-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,42.145724,A,base year is 2015
NGA,2006-08-01,2006-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,43.724911,A,base year is 2015
NGA,2007-08-01,2007-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,45.565053,A,base year is 2015
NGA,2008-08-01,2008-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,51.195782,A,base year is 2015
NGA,2009-08-01,2009-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,56.850724,A,base year is 2015
NGA,2010-08-01,2010-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,64.640227,A,base year is 2015
NGA,2011-08-01,2011-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,70.652235,A,base year is 2015
NGA,2012-08-01,2012-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,78.910967,A,base year is 2015
NGA,2013-08-01,2013-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,85.405984,A,base year is 2015
NGA,2014-08-01,2014-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,92.694812,A,base year is 2015
NGA,2015-08-01,2015-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,101.348477,A,base year is 2015
NGA,2016-08-01,2016-08-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,119.195254,A,base year is 2015
