Date,Price,Open,High,Low,Vol.,Change %
2017-04-14,305.600,305.600,315.000,305.600,,-1.74%
2017-04-17,305.500,305.600,315.000,305.500,,-0.03%
2017-04-18,305.500,305.500,315.500,305.500,,0.00%
2017-04-19,305.550,305.500,315.500,305.500,,0.02%
2017-04-20,305.550,305.550,315.500,305.500,,0.00%
2017-04-21,305.550,305.550,315.000,305.500,,0.00%
2017-04-24,305.500,305.550,315.000,305.240,,-0.02%
2017-04-25,305.500,305.500,315.000,305.500,,0.00%
2017-04-26,305.500,305.500,321.500,305.500,,0.00%
2017-04-27,305.300,305.500,315.190,305.300,,-0.07%
2017-04-28,309.895,309.955,319.845,309.895,,1.51%
2017-05-01,305.300,305.300,320.100,305.250,,-1.48%
2017-05-02,305.900,305.300,320.500,305.250,,0.20%
2017-05-03,318.165,306.685,322.145,306.035,,4.01%
2017-05-04,305.200,305.250,321.500,305.200,,-4.07%
2017-05-05,317.355,307.375,322.275,307.325,,3.98%
2017-05-08,319.385,310.355,325.305,310.305,,0.64%
2017-05-09,305.200,305.150,324.500,305.150,,-4.44%
2017-05-10,305.150,305.200,320.100,305.150,,-0.02%
2017-05-11,305.050,305.150,315.500,305.050,,-0.03%
2017-05-12,305.050,305.050,315.500,305.000,,0.00%
2017-05-15,306.500,305.050,324.500,305.050,,0.48%
2017-05-16,315.110,306.420,320.020,304.920,,2.81%
2017-05-17,304.900,305.050,315.500,304.900,,-3.24%
2017-05-18,314.875,315.375,324.685,305.085,,3.27%
2017-05-19,304.950,304.900,315.190,304.900,,-3.15%
2017-05-22,305.900,304.950,325.000,304.900,,0.31%
2017-05-23,304.900,305.900,320.100,304.900,,-0.33%
2017-05-24,304.900,304.900,325.100,304.850,,0.00%
2017-05-25,304.950,304.900,325.100,304.900,,0.02%
2017-05-26,304.950,304.950,325.100,304.900,,0.00%
2017-05-29,304.900,304.950,325.100,304.900,,-0.02%
2017-05-30,324.355,305.075,324.355,304.975,,6.38%
2017-05-31,304.850,304.800,325.100,304.800,,-6.01%
2017-06-01,304.880,318.180,325.000,304.800,,0.01%
2017-06-02,304.900,304.880,324.180,304.880,,0.01%
2017-06-05,304.980,304.880,325.100,304.750,,0.03%
2017-06-06,305.000,304.980,315.000,304.880,,0.01%
2017-06-07,305.050,305.000,324.180,304.880,,0.02%
2017-06-08,305.050,305.050,324.180,304.880,,0.00%
2017-06-09,305.080,305.050,325.100,304.880,,0.01%
2017-06-12,318.355,305.255,325.275,305.055,,4.35%
2017-06-13,305.100,305.080,319.680,304.880,,-4.16%
2017-06-14,324.370,305.290,325.290,305.240,,6.32%
2017-06-15,323.370,305.370,325.290,305.290,,-0.31%
2017-06-16,305.200,305.180,325.100,305.150,,-5.62%
2017-06-19,324.355,305.375,325.275,305.355,,6.28%
2017-06-20,305.280,305.200,324.680,305.180,,-5.88%
2017-06-21,305.280,305.180,325.100,305.180,,0.00%
2017-06-22,324.370,305.470,324.370,305.370,,6.25%
2017-06-23,305.300,324.680,324.680,305.250,,-5.88%
2017-06-26,305.350,305.300,315.500,305.280,,0.02%
2017-06-27,305.320,305.350,315.500,305.300,,-0.01%
2017-06-28,305.300,305.320,315.500,305.300,,-0.01%
2017-06-29,305.380,305.300,315.500,305.300,,0.03%
2017-06-30,305.380,305.320,315.500,305.320,,0.00%
2017-07-03,315.250,305.070,315.250,305.070,,3.23%
2017-07-04,305.450,315.500,330.500,305.350,,-3.11%
2017-07-05,324.620,305.390,324.620,305.340,,6.28%
2017-07-06,305.500,305.450,324.680,305.400,,-5.89%
2017-07-07,324.445,305.765,324.945,305.715,,6.20%
2017-07-10,319.885,307.155,319.885,307.155,,-1.41%
2017-07-11,324.605,305.425,324.605,305.375,,1.48%
2017-07-12,305.500,324.680,324.680,305.480,,-5.89%
2017-07-13,305.500,305.500,315.500,305.500,,0.00%
2017-07-14,305.480,305.500,324.680,305.450,,-0.01%
2017-07-17,305.350,305.480,318.680,305.350,,-0.04%
2017-07-18,305.400,305.350,318.680,305.350,,0.02%
2017-07-19,324.620,305.340,324.620,305.270,,6.29%
2017-07-20,320.370,305.520,320.370,305.490,,-1.31%
2017-07-21,305.280,305.300,315.500,305.280,,-4.71%
2017-07-24,319.725,305.395,325.615,305.395,,4.73%
2017-07-25,320.370,305.470,320.370,305.440,,0.20%
2017-07-26,319.935,305.965,326.215,305.915,,-0.14%
2017-07-27,319.790,306.090,326.490,306.090,,-0.05%
2017-07-28,305.180,305.220,325.500,305.180,,-4.57%
2017-07-31,305.900,315.250,315.250,305.250,,0.24%
2017-08-01,315.250,314.750,315.250,314.750,,3.06%
2017-08-02,314.750,314.750,314.750,314.750,,-0.16%
2017-08-03,314.750,314.750,314.750,305.800,,0.00%
2017-08-04,307.250,307.250,307.250,305.250,,-2.38%
2017-08-07,307.250,307.250,307.250,305.800,,0.00%
2017-08-08,305.250,305.800,307.250,305.250,,-0.65%
2017-08-09,314.750,307.250,314.750,305.250,,3.11%
2017-08-10,315.250,305.800,315.250,305.250,,0.16%
2017-08-11,314.750,314.250,315.250,305.250,,-0.16%
2017-08-14,305.350,314.750,315.250,301.750,,-2.99%
2017-08-15,305.250,314.250,314.750,305.250,,-0.03%
2017-08-16,305.400,314.250,314.750,305.250,,0.05%
2017-08-17,305.400,314.250,315.250,305.250,,0.00%
2017-08-18,305.450,314.250,315.250,305.250,,0.02%
2017-08-21,305.950,305.800,314.750,305.250,,0.16%
2017-08-22,306.000,305.250,315.250,305.250,,0.02%
2017-08-23,305.250,305.800,314.750,305.250,,-0.25%
2017-08-24,306.000,305.800,314.750,305.250,,0.25%
2017-08-25,305.500,306.000,314.250,305.250,,-0.16%
2017-08-28,306.050,314.750,314.750,305.250,,0.18%
2017-08-29,305.250,305.800,314.750,305.250,,-0.26%
2017-08-30,305.600,305.800,314.750,305.250,,0.11%
2017-08-31,305.250,314.750,314.750,305.250,,-0.11%
2017-09-01,305.250,305.250,305.250,305.250,,0.00%
2017-09-04,305.250,305.250,305.250,305.250,,0.00%
2017-09-05,305.250,305.800,325.250,305.250,,0.00%
2017-09-06,305.650,314.250,315.250,305.250,,0.13%
2017-09-07,305.250,314.250,314.250,305.250,,-0.13%
2017-09-08,306.200,314.250,325.250,305.600,,0.31%
2017-09-11,305.750,305.800,325.250,305.750,,-0.15%
2017-09-12,306.200,306.200,325.250,305.250,,0.15%
2017-09-13,305.750,306.200,325.250,305.750,,-0.15%
2017-09-14,306.250,314.250,314.750,306.200,,0.16%
2017-09-15,325.250,314.250,325.250,305.250,,6.20%
2017-09-18,306.200,314.750,325.250,305.250,,-5.86%
2017-09-19,305.650,306.200,325.250,305.250,,-0.18%
2017-09-20,314.750,314.250,314.750,305.650,,2.98%
2017-09-21,328.250,314.750,328.250,305.250,,4.29%
2017-09-22,306.250,306.150,314.750,305.600,,-6.70%
2017-09-25,314.750,306.250,315.250,306.100,,2.78%
2017-09-26,314.750,314.750,314.750,305.250,,0.00%
2017-09-27,305.250,314.750,314.750,305.250,,-3.02%
2017-09-28,305.700,314.750,314.750,305.250,,0.15%
2017-09-29,306.000,314.250,314.750,305.700,,0.10%
2017-10-02,306.000,306.000,306.000,306.000,,0.00%
2017-10-03,306.250,314.750,314.750,306.000,,0.08%
2017-10-04,305.450,314.750,315.250,305.450,,-0.26%
2017-10-05,305.400,305.950,314.750,305.400,,-0.02%
2017-10-06,314.750,314.250,314.750,305.900,,3.06%
2017-10-09,305.950,305.950,315.250,305.900,,-2.80%
2017-10-10,314.750,305.950,325.250,305.850,,2.88%
2017-10-11,305.300,315.250,315.250,305.300,,-3.00%
2017-10-12,305.800,314.750,315.250,305.800,,0.16%
2017-10-13,305.400,315.250,325.250,305.400,,-0.13%
2017-10-16,305.750,314.750,315.250,305.750,,0.11%
2017-10-17,305.750,315.250,315.250,305.750,,0.00%
2017-10-18,305.350,315.250,315.250,305.300,,-0.13%
2017-10-19,314.750,315.250,315.250,314.750,,3.08%
2017-10-20,305.400,314.750,315.250,305.350,,-2.97%
2017-10-23,305.400,314.750,315.250,305.400,,0.00%
2017-10-24,305.450,305.950,315.250,305.450,,0.02%
2017-10-25,315.250,305.900,315.250,305.900,,3.21%
2017-10-26,305.500,315.250,325.250,305.500,,-3.09%
2017-10-27,305.500,315.250,315.250,305.500,,0.00%
2017-10-30,305.550,314.750,325.250,305.550,,0.02%
2017-10-31,306.050,315.250,315.250,306.050,,0.16%
2017-11-01,305.600,315.250,315.250,305.600,,-0.15%
2017-11-02,305.600,315.250,315.250,305.600,,0.00%
2017-11-03,305.650,314.750,315.250,305.600,,0.02%
2017-11-06,305.650,306.050,314.750,305.650,,0.00%
2017-11-07,305.650,314.750,315.250,305.650,,0.00%
2017-11-08,305.700,305.250,315.250,305.250,,0.02%
2017-11-09,305.700,315.250,315.250,305.700,,0.00%
2017-11-10,314.750,315.250,315.250,306.050,,2.96%
2017-11-13,305.750,314.750,315.250,305.700,,-2.86%
2017-11-14,305.750,315.250,315.250,305.750,,0.00%
2017-11-15,305.750,315.250,315.250,305.750,,0.00%
2017-11-16,306.250,314.750,315.250,306.050,,0.16%
2017-11-17,305.700,314.750,315.250,305.700,,-0.18%
2017-11-20,306.200,306.250,314.750,306.100,,0.16%
2017-11-21,305.650,306.250,306.250,305.650,,-0.18%
2017-11-22,306.250,314.750,314.750,306.250,,0.20%
2017-11-23,306.250,314.750,314.750,306.250,,0.00%
2017-11-24,306.250,306.250,306.250,306.250,,0.00%
2017-11-27,305.550,306.250,314.750,305.550,,-0.23%
2017-11-28,305.550,306.250,306.250,305.550,,0.00%
2017-11-29,305.500,314.750,315.250,305.500,,-0.02%
2017-11-30,305.750,315.250,320.250,305.500,,0.08%
2017-12-01,305.750,305.750,305.750,305.750,,0.00%
2017-12-04,306.750,314.750,315.250,305.500,,0.33%
2017-12-05,306.600,314.750,314.750,305.750,,-0.05%
2017-12-06,306.250,314.750,314.750,305.750,,-0.11%
2017-12-07,306.700,314.750,314.750,306.600,,0.15%
2017-12-08,306.650,314.750,314.750,305.750,,-0.02%
2017-12-11,314.750,314.750,314.750,305.750,,2.64%
2017-12-12,314.750,314.750,314.750,305.750,,0.00%
2017-12-13,307.550,315.750,315.750,307.250,,-2.29%
2017-12-14,306.250,314.750,314.750,306.250,,-0.42%
2017-12-15,314.750,314.750,314.750,306.250,,2.78%
2017-12-18,306.500,314.750,314.750,306.200,,-2.62%
2017-12-19,306.600,314.750,315.250,306.600,,0.03%
2017-12-20,306.600,306.600,306.600,306.600,,0.00%
2017-12-21,306.250,306.600,314.750,306.250,,-0.11%
2017-12-22,306.250,314.750,314.750,306.250,,0.00%
2017-12-25,306.250,306.250,306.250,306.250,,0.00%
2017-12-26,306.250,306.250,306.250,306.250,,0.00%
2017-12-27,306.650,314.750,314.750,306.250,,0.13%
2017-12-28,306.600,314.750,314.750,306.600,,-0.02%
2017-12-29,306.600,306.650,306.650,306.600,,0.00%
2018-01-01,306.600,306.600,306.600,306.600,,0.00%
2018-01-02,305.750,314.750,314.750,305.600,,-0.28%
2018-01-03,305.700,314.750,315.250,305.700,,-0.02%
2018-01-04,305.700,305.750,315.250,305.700,,0.00%
2018-01-05,305.700,314.750,315.250,305.700,,0.00%
2018-01-08,305.650,314.750,315.250,305.650,,-0.02%
2018-01-09,305.650,315.250,315.250,305.650,,0.00%
2018-01-10,315.250,314.750,315.250,305.600,,3.14%
2018-01-11,305.550,306.600,306.600,305.550,,-3.08%
2018-01-12,305.550,314.750,315.250,305.550,,0.00%
2018-01-15,305.550,314.750,315.250,305.550,,0.00%
2018-01-16,305.500,306.050,315.250,305.500,,-0.02%
2018-01-17,305.500,315.250,315.250,305.500,,0.00%
2018-01-18,305.450,315.250,315.250,305.250,,-0.02%
2018-01-19,305.450,306.000,306.000,305.450,,0.00%
2018-01-22,305.400,315.250,315.250,305.400,,-0.02%
2018-01-23,305.400,306.000,306.000,305.400,,0.00%
2018-01-24,305.350,315.250,315.250,305.350,,-0.02%
2018-01-25,305.400,315.250,315.250,305.400,,0.02%
2018-01-26,315.250,315.250,315.250,314.750,,3.23%
2018-01-29,305.450,306.050,315.250,305.400,,-3.11%
2018-01-30,305.450,306.000,306.000,305.450,,0.00%
2018-01-31,305.450,305.950,315.250,305.450,,0.00%
2018-02-01,315.250,314.750,315.250,305.500,,3.21%
2018-02-02,305.500,306.000,307.050,305.500,,-3.09%
2018-02-05,305.550,314.750,314.750,305.550,,0.02%
2018-02-06,305.550,306.000,314.750,305.550,,0.00%
2018-02-07,305.600,314.750,314.750,305.450,,0.02%
2018-02-08,306.100,314.750,314.750,305.550,,0.16%
2018-02-09,305.600,314.750,315.000,305.600,,-0.16%
2018-02-12,306.100,314.750,314.750,305.250,,0.16%
2018-02-13,305.650,314.750,314.750,305.650,,-0.15%
2018-02-14,305.650,314.750,314.750,305.250,,0.00%
2018-02-15,305.700,306.000,314.750,305.700,,0.02%
2018-02-16,305.700,314.750,314.750,305.700,,0.00%
2018-02-19,305.750,314.750,314.750,305.700,,0.02%
2018-02-20,305.750,314.750,314.750,305.750,,0.00%
2018-02-21,306.250,306.250,306.400,305.750,,0.16%
2018-02-22,305.750,314.750,315.250,305.750,,-0.16%
2018-02-23,305.700,315.250,315.250,305.700,,-0.02%
2018-02-26,314.750,314.750,314.750,305.700,,2.96%
2018-02-27,305.650,315.250,315.250,305.650,,-2.89%
2018-02-28,305.650,306.200,306.200,305.650,,0.00%
2018-03-01,305.600,314.750,315.250,305.150,,-0.02%
2018-03-02,305.600,306.150,315.250,305.600,,0.00%
2018-03-05,315.250,315.000,315.250,305.450,,3.16%
2018-03-06,306.100,306.000,320.250,306.000,,-2.90%
2018-03-07,305.550,315.250,315.250,305.550,,-0.18%
2018-03-08,306.100,306.100,314.750,305.550,,0.18%
2018-03-09,305.550,306.100,315.250,305.550,,-0.18%
2018-03-12,315.050,315.000,315.050,305.500,,3.11%
2018-03-13,315.050,315.250,315.250,306.000,,0.00%
2018-03-14,314.750,314.750,315.250,305.500,,-0.10%
2018-03-15,306.000,314.750,314.750,305.450,,-2.78%
2018-03-16,306.050,314.750,315.050,305.500,,0.02%
2018-03-19,306.000,315.050,315.050,305.500,,-0.02%
2018-03-20,305.450,314.750,314.750,305.450,,-0.18%
2018-03-21,306.000,306.100,306.100,306.000,,0.18%
2018-03-22,314.750,314.750,314.750,306.000,,2.86%
2018-03-23,305.450,306.000,315.000,305.450,,-2.95%
2018-03-26,305.400,314.750,315.250,305.400,,-0.02%
2018-03-27,305.400,306.100,315.250,305.400,,0.00%
2018-03-28,305.400,306.100,314.750,305.400,,0.00%
2018-03-29,305.400,315.050,315.050,305.400,,0.00%
2018-03-30,305.400,305.400,305.400,305.400,,0.00%
2018-04-02,305.400,305.400,305.400,305.400,,0.00%
2018-04-03,305.400,315.050,315.250,305.400,,0.00%
2018-04-04,305.350,314.750,314.750,305.350,,-0.02%
2018-04-05,305.350,314.750,315.250,305.350,,0.00%
2018-04-06,305.350,314.750,314.750,305.350,,0.00%
2018-04-09,305.350,305.850,315.250,305.350,,0.00%
2018-04-10,305.350,314.750,314.750,305.350,,0.00%
2018-04-11,305.300,314.750,314.750,305.300,,-0.02%
2018-04-12,305.300,315.250,315.250,305.300,,0.00%
2018-04-13,305.300,314.750,315.000,305.300,,0.00%
2018-04-16,305.350,314.750,314.750,305.300,,0.02%
2018-04-17,305.350,305.850,315.250,305.350,,0.00%
2018-04-18,305.350,305.850,314.750,305.350,,0.00%
2018-04-19,305.350,314.750,314.750,305.350,,0.00%
2018-04-20,305.350,314.750,314.750,305.350,,0.00%
2018-04-23,305.850,305.850,305.850,305.850,,0.16%
2018-04-24,305.400,305.900,315.000,305.350,,-0.15%
2018-04-25,305.400,314.750,314.750,305.400,,0.00%
2018-04-26,305.400,314.750,314.750,305.400,,0.00%
2018-04-27,305.400,314.750,314.750,305.400,,0.00%
2018-04-30,305.450,314.750,314.750,305.450,,0.02%
2018-05-01,305.450,305.450,305.450,305.450,,0.00%
2018-05-02,305.450,305.850,314.750,305.450,,0.00%
2018-05-03,305.450,314.750,314.750,305.450,,0.00%
2018-05-04,305.450,314.750,314.750,305.450,,0.00%
2018-05-07,305.500,314.750,314.750,305.450,,0.02%
2018-05-08,305.500,314.750,315.250,305.500,,0.00%
2018-05-09,305.500,315.250,315.250,305.450,,0.00%
2018-05-10,305.500,314.750,314.750,305.500,,0.00%
2018-05-11,306.000,314.750,314.750,305.850,,0.16%
2018-05-14,305.550,314.750,314.750,305.500,,-0.15%
2018-05-15,305.550,314.250,314.750,305.550,,0.00%
2018-05-16,305.600,314.750,314.750,305.600,,0.02%
2018-05-17,314.250,314.750,314.750,306.050,,2.83%
2018-05-18,305.600,314.750,315.250,305.550,,-2.75%
2018-05-21,305.600,314.750,314.750,305.600,,0.00%
2018-05-22,305.600,314.750,315.250,305.600,,0.00%
2018-05-23,305.650,315.250,315.250,305.600,,0.02%
2018-05-24,315.250,315.250,315.250,305.950,,3.14%
2018-05-25,305.650,314.750,314.750,305.650,,-3.05%
2018-05-28,305.650,305.950,315.250,305.650,,0.00%
2018-05-29,305.650,305.650,305.650,305.650,,0.00%
2018-05-30,314.750,314.750,314.750,306.150,,2.98%
2018-05-31,305.950,314.750,314.750,305.950,,-2.80%
2018-06-01,305.750,306.200,315.250,305.750,,-0.07%
2018-06-04,305.750,314.750,314.750,305.700,,0.00%
2018-06-05,305.750,315.250,315.250,305.750,,0.00%
2018-06-06,305.950,314.750,314.750,305.700,,0.07%
2018-06-07,306.200,314.750,314.750,305.750,,0.08%
2018-06-08,305.700,306.200,315.250,305.700,,-0.16%
2018-06-11,305.950,314.750,315.250,305.750,,0.08%
2018-06-12,315.250,314.750,315.250,314.750,,3.04%
2018-06-13,306.200,305.950,306.200,305.950,,-2.87%
2018-06-14,315.250,314.750,315.250,305.700,,2.96%
2018-06-15,315.250,315.250,315.250,315.250,,0.00%
2018-06-18,315.250,315.250,315.250,315.250,,0.00%
2018-06-19,305.950,314.750,314.750,305.950,,-2.95%
2018-06-20,314.750,305.950,314.750,305.950,,2.88%
2018-06-21,314.750,305.950,315.250,305.950,,0.00%
2018-06-22,314.750,305.950,314.750,305.950,,0.00%
2018-06-25,314.750,314.750,314.750,305.950,,0.00%
2018-06-26,305.550,305.950,315.250,305.550,,-2.92%
2018-06-27,305.750,305.950,314.750,305.550,,0.07%
2018-06-28,305.500,305.950,314.750,305.500,,-0.08%
2018-06-29,305.500,305.950,314.750,305.500,,0.00%
2018-07-02,305.500,314.750,315.250,305.500,,0.00%
2018-07-03,305.450,314.750,314.750,305.450,,-0.02%
2018-07-04,305.450,315.250,315.250,305.450,,0.00%
2018-07-05,305.450,314.750,314.750,305.450,,0.00%
2018-07-06,314.750,314.750,314.750,314.750,,3.04%
2018-07-09,305.950,314.750,314.750,305.250,,-2.80%
2018-07-10,305.450,314.750,314.750,305.450,,-0.16%
2018-07-11,306.000,305.750,306.000,305.750,,0.18%
2018-07-12,305.200,305.200,306.250,305.200,,-0.26%
2018-07-13,305.280,305.200,306.300,305.200,,0.03%
2018-07-16,305.280,306.200,315.000,305.280,,0.00%
2018-07-17,305.280,305.280,315.000,305.280,,0.00%
2018-07-18,305.280,305.280,315.000,305.280,,0.00%
2018-07-19,305.320,305.800,315.000,305.280,,0.01%
2018-07-20,305.350,305.320,315.000,305.320,,0.01%
2018-07-23,305.300,305.350,315.000,305.300,,-0.02%
2018-07-24,314.750,305.050,314.750,305.050,,3.10%
2018-07-25,305.380,305.300,315.000,305.300,,-2.98%
2018-07-26,305.380,305.380,315.000,305.380,,0.00%
2018-07-27,305.380,305.380,315.000,305.000,,0.00%
2018-07-30,305.380,305.380,315.000,305.000,,0.00%
2018-07-31,305.380,305.380,315.000,305.000,,0.00%
2018-08-01,305.320,305.380,315.000,305.320,,-0.02%
2018-08-02,305.450,305.320,315.000,305.320,,0.04%
2018-08-03,305.420,305.450,315.000,305.400,,-0.01%
2018-08-06,305.450,305.420,315.000,305.420,,0.01%
2018-08-07,305.500,305.450,315.000,305.450,,0.02%
2018-08-08,305.500,305.500,315.500,305.500,,0.00%
2018-08-09,305.480,305.500,315.000,305.480,,-0.01%
2018-08-10,305.500,305.480,315.000,305.000,,0.01%
2018-08-13,305.450,305.500,315.000,305.000,,-0.02%
2018-08-14,305.550,305.450,315.000,305.450,,0.03%
2018-08-15,305.500,305.550,315.000,305.000,,-0.02%
2018-08-16,305.520,305.500,315.000,305.000,,0.01%
2018-08-17,305.600,305.520,315.000,305.480,,0.03%
2018-08-20,305.600,305.600,315.000,305.000,,0.00%
2018-08-21,305.600,305.600,305.600,305.480,,0.00%
2018-08-22,305.600,305.480,305.600,305.480,,0.00%
2018-08-23,305.600,305.600,315.000,305.000,,0.00%
2018-08-24,305.600,305.600,315.000,305.600,,0.00%
2018-08-27,305.580,305.600,306.550,305.550,,-0.01%
2018-08-28,305.600,305.650,306.550,305.580,,0.01%
2018-08-29,305.650,305.600,306.650,305.000,,0.02%
2018-08-30,305.650,305.650,306.550,305.580,,0.00%
2018-08-31,305.650,305.650,306.650,305.650,,0.00%
2018-09-03,305.650,305.650,315.000,305.650,,0.00%
2018-09-04,305.650,305.650,315.000,305.600,,0.00%
2018-09-05,305.700,305.650,315.000,305.600,,0.02%
2018-09-06,305.680,305.700,306.650,305.650,,-0.01%
2018-09-07,305.680,305.680,315.000,305.000,,0.00%
2018-09-10,305.700,305.680,306.000,305.650,,0.01%
2018-09-11,304.720,305.700,315.000,304.700,,-0.32%
2018-09-12,304.700,304.720,306.750,304.700,,-0.01%
2018-09-13,305.700,304.700,315.000,304.700,,0.33%
2018-09-14,305.720,304.720,315.000,304.720,,0.01%
2018-09-17,305.700,304.720,306.800,304.720,,-0.01%
2018-09-18,305.750,306.200,315.000,305.000,,0.02%
2018-09-19,305.780,305.750,315.000,305.700,,0.01%
2018-09-20,305.780,305.780,306.800,305.750,,0.00%
2018-09-21,305.780,305.780,306.800,305.000,,0.00%
2018-09-24,305.780,305.780,306.800,305.780,,0.00%
2018-09-25,305.800,305.780,306.350,305.750,,0.01%
2018-09-26,305.800,305.800,315.000,305.000,,0.00%
2018-09-27,305.800,305.800,315.000,305.800,,0.00%
2018-09-28,306.850,305.800,306.850,305.000,,0.34%
2018-10-01,305.800,306.000,306.850,305.800,,-0.34%
2018-10-02,305.800,305.800,306.850,305.800,,0.00%
2018-10-03,305.880,305.800,315.000,305.000,,0.03%
2018-10-04,305.900,305.880,306.850,305.000,,0.01%
2018-10-05,305.850,305.900,306.850,305.000,,-0.02%
2018-10-08,305.900,305.850,306.000,305.000,,0.02%
2018-10-09,305.900,305.900,315.000,305.900,,0.00%
2018-10-10,304.950,305.900,315.000,304.950,,-0.31%
2018-10-11,304.900,304.950,306.950,304.900,,-0.02%
2018-10-12,304.900,304.900,315.000,304.900,,0.00%
2018-10-15,304.900,304.900,315.000,304.900,,0.00%
2018-10-16,306.000,304.900,315.000,304.900,,0.36%
2018-10-17,305.950,306.000,315.000,305.950,,-0.02%
2018-10-18,305.950,305.950,307.000,305.950,,0.00%
2018-10-19,305.980,305.950,315.000,305.000,,0.01%
2018-10-22,305.980,305.980,307.000,305.980,,0.00%
2018-10-23,306.000,305.980,307.000,305.980,,0.01%
2018-10-24,306.000,306.000,306.900,305.700,,0.00%
2018-10-25,306.040,306.000,307.000,306.000,,0.01%
2018-10-26,306.000,306.040,307.050,306.000,,-0.01%
2018-10-29,306.000,306.000,307.050,305.000,,0.00%
2018-10-30,306.100,306.000,307.100,305.000,,0.03%
2018-10-31,306.050,306.100,315.000,305.000,,-0.02%
2018-11-01,306.080,306.050,315.000,305.000,,0.01%
2018-11-02,306.050,306.080,315.000,306.000,,-0.01%
2018-11-05,306.080,306.050,315.000,306.050,,0.01%
2018-11-06,306.100,306.080,307.150,306.050,,0.01%
2018-11-07,306.100,306.100,315.000,306.100,,0.00%
2018-11-08,306.100,306.100,307.150,306.100,,0.00%
2018-11-09,306.100,306.100,307.150,305.000,,0.00%
2018-11-12,306.100,306.100,307.150,306.100,,0.00%
2018-11-13,306.180,306.100,315.000,306.100,,0.03%
2018-11-14,306.180,306.180,307.150,306.100,,0.00%
2018-11-15,306.180,306.180,307.100,306.180,,0.00%
2018-11-16,306.200,306.180,315.000,306.180,,0.01%
2018-11-19,306.180,306.200,315.000,306.180,,-0.01%
2018-11-20,306.250,306.180,306.250,306.180,,0.02%
2018-11-21,306.200,306.250,315.000,306.200,,-0.02%
2018-11-22,306.200,306.200,307.100,306.200,,0.00%
2018-11-23,306.200,306.200,307.100,305.000,,0.00%
2018-11-26,306.250,306.200,315.000,306.200,,0.02%
2018-11-27,306.300,306.250,315.000,306.200,,0.02%
2018-11-28,306.300,306.300,315.000,306.200,,0.00%
2018-11-29,306.280,306.300,307.300,306.200,,-0.01%
2018-11-30,306.280,306.280,307.300,305.000,,0.00%
2018-12-03,306.300,306.280,307.300,306.280,,0.01%
2018-12-04,306.300,306.300,307.300,306.280,,0.00%
2018-12-05,306.320,306.300,307.300,306.280,,0.01%
2018-12-06,306.300,306.320,307.350,305.000,,-0.01%
2018-12-07,306.300,306.300,307.350,306.300,,0.00%
2018-12-10,306.300,306.300,307.350,306.250,,0.00%
2018-12-11,306.380,306.300,307.350,306.300,,0.03%
2018-12-12,306.400,306.380,307.400,306.380,,0.01%
2018-12-13,306.380,307.350,307.400,306.350,,-0.01%
2018-12-14,306.380,307.350,307.400,306.380,,0.00%
2018-12-17,306.380,306.380,307.350,306.380,,0.00%
2018-12-18,306.450,306.380,307.350,306.380,,0.02%
2018-12-19,306.450,306.450,307.350,306.450,,0.00%
2018-12-20,306.450,307.350,307.350,306.400,,0.00%
2018-12-21,306.450,306.450,307.100,306.400,,0.00%
2018-12-24,306.450,306.450,307.100,306.450,,0.00%
2018-12-25,306.450,306.450,307.100,306.450,,0.00%
2018-12-26,306.420,307.100,307.100,306.400,,-0.01%
2018-12-27,307.420,307.100,307.450,305.000,,0.33%
2018-12-28,307.500,307.100,307.500,307.100,,0.03%
2018-12-31,307.500,307.500,307.500,305.000,,0.00%
2019-01-01,307.500,307.100,307.500,307.100,,0.00%
2019-01-02,307.500,307.500,307.500,305.000,,0.00%
2019-01-03,307.480,307.500,307.500,306.500,,-0.01%
2019-01-04,307.400,307.480,307.500,307.400,,-0.03%
2019-01-07,307.400,307.400,307.500,307.400,,0.00%
2019-01-08,307.380,307.400,307.500,306.500,,-0.01%
2019-01-09,307.380,307.380,307.500,307.380,,0.00%
2019-01-10,307.380,307.380,307.500,305.000,,0.00%
2019-01-11,307.380,307.380,307.500,307.380,,0.00%
2019-01-14,307.300,307.380,307.500,307.300,,-0.03%
2019-01-15,307.300,307.300,307.500,307.300,,0.00%
2019-01-16,307.350,307.380,307.400,307.300,,0.02%
2019-01-17,307.350,307.350,307.500,305.000,,0.00%
2019-01-18,307.300,307.350,307.380,306.850,,-0.02%
2019-01-21,307.350,307.380,307.380,306.850,,0.02%
2019-01-22,307.300,307.350,307.380,306.800,,-0.02%
2019-01-23,307.280,307.300,307.380,305.000,,-0.01%
2019-01-24,307.300,307.280,315.000,306.500,,0.01%
2019-01-25,307.280,307.300,315.000,306.800,,-0.01%
2019-01-28,307.280,307.280,315.000,306.800,,0.00%
2019-01-29,307.200,307.300,315.000,305.000,,-0.03%
2019-01-30,307.200,307.200,307.280,305.000,,0.00%
2019-01-31,307.250,307.280,307.300,306.800,,0.02%
2019-02-01,307.200,307.250,307.300,306.800,,-0.02%
2019-02-04,307.200,307.200,307.280,306.800,,0.00%
2019-02-05,306.280,307.200,315.000,305.800,,-0.30%
2019-02-06,306.200,306.280,315.000,306.200,,-0.03%
2019-02-07,306.250,306.200,315.000,306.150,,0.02%
2019-02-08,306.200,306.250,315.000,306.200,,-0.02%
